_result_source,_source_tag,_rep_address,input_address,_norm_rep_address,UniqueID,_filtered_row_id,inputGranularity,validationGranularity,geocodeGranularity,addressComplete,hasUnconfirmedComponents,hasInferredComponents,possibleNextAction,hasReplacedComponents,hasInferredComponents_detail,hasReplacedComponents_detail,confirmedComponents_detail,unconfirmedComponents_detail,fixed_formattedAddress,fixed_postalAddress_lines,fixed_postalAddress_locality,fixed_postalAddress_adminArea,fixed_postalAddress_postalCode,fixed_postalAddress_regionCode,placeId,lat,lng,http_status,_filtered_address,pattern_key,_validated_row_id,_validated_address,_validated_source_file,group_id,group_size,merge_key,FullAddress,OBJIDstr,AIN,NumPrefix,Number,NumSuffix,PreMod,PreDir,PreType,StArticle,StreetName,PostType,PostDir,PostMod,BldgID,BldgSource,BldgTypePl,BldgType,BldgName,FlrTypePl,FlrType,FlrName,UnitType,UnitName,ZipCode,Zip4,LegalComm,PostComm1,PostComm2,PostComm3,OtherComm1,OtherComm2,Source,SourceID,MADRank,AROIDstr,OIDstr,PropType,ObjID,PreDirAbbr,PostDirAbbr,PreTypeAbbr,PostTypeAbbr,FullName,UpdateDate,UniqueID_filtered,StName_EnerGov,FullAddress_EnerGov,MSAG_City,ESN,geometry_wkt,_has_u_pattern,_idx,_key_index,_key_usage_after_request,UniqueID_validated,_new_idx,normalized_input_address,_norm_filtered_address,_norm_validated_address,invalid_reason,source_file
old_validated_replacement,matched_old_validated,11247 1/2 Live Oak Ave Norwalk 90650,11247 1/2 Live Oak Ave Norwalk 90650,11247 1/2 LIVE OAK AVE NORWALK 90650,,1274.0,PREMISE,OTHER,OTHER,True,True,True,FIX,,administrative_area_level_1:CT,,,,"11247 1/2 Live Oak Ave, Norwalk, CT 90650, USA",11247 1/2 Live Oak Ave,Norwalk,CT,90650,US,ChIJucU2nEoc6IkRjdVJvAki-l0,41.1138517,-73.4076534,200,11247 1/2 Live Oak Ave Norwalk 90650,1/2 LIVE OAK AVE 90650,59462.0,11247 1/2 Live Oak Ave Norwalk 90650,dedup_input_address_part_004__17540rows.csv,1274.0,1.0,1/2 LIVE OAK AVE NORWALK 90650,11247 1/2 Live Oak Ave Norwalk 90650,,8078024066,,11247.0,1/2,,,,,Live Oak,Avenue,,,,,,,,,,,,,90650,,Norwalk    ,Norwalk,,,,,Assessor,{813568EB-2BF9-46F1-8BBA-E3FD9BA0EFED},0.0,,813568EB-2BF9-46F1-8BBA-E3FD9BA0EFED,Unknown,,,,,Ave,Live Oak Ave,2024-05-12 21:05:27+00:00,813568EB-2BF9-46F1-8BBA-E3FD9BA0EFED_11247_1/2_Live_Oak_Ave_Norwalk_90650,Live Oak,11247 1/2 Live Oak Avenue Ave Norwalk     90650,,,POINT (6533108.320146 1783645.954966),False,,0,14006,813568EB-2BF9-46F1-8BBA-E3FD9BA0EFED_11247_1/2_Live_Oak_Ave_Norwalk_90650,14005.0,11247 1/2 LIVE OAK AVE NORWALK 90650,11247 1/2 LIVE OAK AVE NORWALK 90650,11247 1/2 LIVE OAK AVE NORWALK 90650,validationGranularity_not_in_PREMISE_PREMISE_PROXIMITY_SUB_PREMISE; possibleNextAction_not_ACCEPT,all_representative_validated_results.csv
old_validated_replacement,matched_old_validated,11304 1/2 Cerritos 90703,11304 1/2 Cerritos 90703,11304 1/2 CERRITOS 90703,,448.0,PREMISE,OTHER,OTHER,True,True,True,FIX,,administrative_area_level_1:CA,,,,"11304 1/2, Cerritos, CA 90703, USA",11304 1/2,Cerritos,CA,90703,US,ChIJhe3MBVQs3YAR49fPgzQ1Zls,33.8724552,-118.0595907,200,11304 1/2 Cerritos 90703,1/2 CERRITOS 90703,175213.0,11304 1/2 Cerritos 90703,dedup_input_address_part_010__17539rows.csv,448.0,1.0,1/2 CERRITOS 90703,11304 1/2 Cerritos 90703,,7049001021,,11304.0,1/2,,,,,,,,,,,,,,,,,,,90703,,Cerritos,Cerritos,,,,,Cerritos GIS,{B57A9F80-020F-414D-A4E3-056BEE3A12DF},0.0,,B57A9F80-020F-414D-A4E3-056BEE3A12DF,Unknown,,,,,,,2016-01-04 12:35:04+00:00,B57A9F80-020F-414D-A4E3-056BEE3A12DF_11304_1/2_Cerritos_90703,,11304 1/2 Cerritos 90703,,,POINT (6533450.774841 1770634.622721),False,940.0,0,941,B57A9F80-020F-414D-A4E3-056BEE3A12DF_11304_1/2_Cerritos_90703,,,11304 1/2 CERRITOS 90703,11304 1/2 CERRITOS 90703,validationGranularity_not_in_PREMISE_PREMISE_PROXIMITY_SUB_PREMISE; possibleNextAction_not_ACCEPT,all_representative_validated_results.csv
old_validated_replacement,matched_old_validated,11314 1/2 Post Ave El Monte 91732,3904 1/2 Post Ave El Monte 91732,11314 1/2 POST AVE EL MONTE 91732,,23228.0,PREMISE,OTHER,OTHER,True,True,True,FIX,,administrative_area_level_1:CA,,,,"3904 1/2 Post Ave, El Monte, CA 91732, USA",3904 1/2 Post Ave,El Monte,CA,91732,US,ChIJBfb7urHQwoAR3uOoGhtrD_Q,34.0791053,-118.0127534,200,11314 1/2 Post Ave El Monte 91732,1/2 POST AVE EL MONTE 91732,41258.0,3904 1/2 Post Ave El Monte 91732,dedup_input_address_part_003__17540rows.csv,23228.0,2.0,1/2 POST AVE EL MONTE 91732,11314 1/2 Post Ave El Monte 91732,,8569019035,,11314.0,1/2,,,,,Post,Avenue,,,,,,,,,,,,,91732,,El Monte,El Monte,,,,,Assessor,{35FF9CBD-8616-4F63-AB2C-99CF347B767A},0.0,,35FF9CBD-8616-4F63-AB2C-99CF347B767A,Unknown,,,,,Ave,Post Ave,2024-04-27 06:55:51+00:00,35FF9CBD-8616-4F63-AB2C-99CF347B767A_11314_1/2_Post_Ave_El_Monte_91732,Post,11314 1/2 Post Avenue Ave El Monte 91732,,,POINT (6554869.730363 1853205.239076),False,,0,1966,B2FAF37C-A848-42A5-BD2B-94F37C321079_3904_1/2_Post_Ave_El_Monte_91732,1965.0,3904 1/2 POST AVE EL MONTE 91732,11314 1/2 POST AVE EL MONTE 91732,3904 1/2 POST AVE EL MONTE 91732,validationGranularity_not_in_PREMISE_PREMISE_PROXIMITY_SUB_PREMISE; possibleNextAction_not_ACCEPT,all_representative_validated_results.csv
old_validated_replacement,matched_old_validated,11317 1/2 Lark Ellen Ave El Monte 91732,11317 1/2 Lark Ellen Ave El Monte 91732,11317 1/2 LARK ELLEN AVE EL MONTE 91732,,1233.0,PREMISE,PREMISE_PROXIMITY,PREMISE_PROXIMITY,True,True,True,FIX,,administrative_area_level_1:CA,,,,"11317 1/2 Lark Ellen Avenue, El Monte, CA 91732, USA",11317 1/2 Lark Ellen Ave,El Monte,CA,91732,US,EjQxMTMxNyAxLzIgTGFyayBFbGxlbiBBdmVudWUsIEVsIE1vbnRlLCBDQSA5MTczMiwgVVNBIjESLwoUChIJ5QpEsN0pw4AR-Hg6L_vT2RoQtVgqFAoSCef1iKz8KcOAEY0VSEBObCAz,34.0483787,-117.9169454,200,11317 1/2 Lark Ellen Ave El Monte 91732,1/2 LARK ELLEN AVE EL MONTE 91732,41173.0,11317 1/2 Lark Ellen Ave El Monte 91732,dedup_input_address_part_003__17540rows.csv,1233.0,1.0,1/2 LARK ELLEN AVE EL MONTE 91732,11317 1/2 Lark Ellen Ave El Monte 91732,,8538008006,,11317.0,1/2,,,,,Lark Ellen,Avenue,,,,,,,,,,,,,91732,,El Monte,El Monte,,,,,Assessor,{E7C9FC4F-6480-42C3-A236-1D6A91D51ED6},0.0,,E7C9FC4F-6480-42C3-A236-1D6A91D51ED6,Unknown,,,,,Ave,Lark Ellen Ave,2024-04-27 06:55:51+00:00,E7C9FC4F-6480-42C3-A236-1D6A91D51ED6_11317_1/2_Lark_Ellen_Ave_El_Monte_91732,Lark Ellen,11317 1/2 Lark Ellen Avenue Ave El Monte 91732,,,POINT (6555493.994206 1855845.853873),False,,0,1881,E7C9FC4F-6480-42C3-A236-1D6A91D51ED6_11317_1/2_Lark_Ellen_Ave_El_Monte_91732,1880.0,11317 1/2 LARK ELLEN AVE EL MONTE 91732,11317 1/2 LARK ELLEN AVE EL MONTE 91732,11317 1/2 LARK ELLEN AVE EL MONTE 91732,possibleNextAction_not_ACCEPT,all_representative_validated_results.csv
old_validated_replacement,matched_old_validated,11336 1/2 Westminster Ave El Monte 91732,4169 1/2 Westminster Ave El Monte 91732,11336 1/2 WESTMINSTER AVE EL MONTE 91732,,29792.0,PREMISE,OTHER,OTHER,True,True,True,FIX,,administrative_area_level_1:CA,,,,"4169 1/2 Westminster Ave, El Monte, CA 91732, USA",4169 1/2 Westminster Ave,El Monte,CA,91732,US,ChIJBfb7urHQwoAR3uOoGhtrD_Q,34.0791053,-118.0127534,200,11336 1/2 Westminster Ave El Monte 91732,1/2 WESTMINSTER AVE EL MONTE 91732,41252.0,4169 1/2 Westminster Ave El Monte 91732,dedup_input_address_part_003__17540rows.csv,29792.0,3.0,1/2 WESTMINSTER AVE EL MONTE 91732,11336 1/2 Westminster Ave El Monte 91732,,8569019028,,11336.0,1/2,,,,,Westminster,Avenue,,,,,,,,,,,,,91732,,El Monte,El Monte,,,,,Assessor,{192DFB41-5229-4646-8588-1F9D14BD310C},0.0,,192DFB41-5229-4646-8588-1F9D14BD310C,Unknown,,,,,Ave,Westminster Ave,2024-04-27 06:55:51+00:00,192DFB41-5229-4646-8588-1F9D14BD310C_11336_1/2_Westminster_Ave_El_Monte_91732,Westminster,11336 1/2 Westminster Avenue Ave El Monte 91732,,,POINT (6555075.482248 1853163.47702),False,,0,1960,DB055562-9323-4658-8A79-1FCCC19CF864_4169_1/2_Westminster_Ave_El_Monte_91732,1959.0,4169 1/2 WESTMINSTER AVE EL MONTE 91732,11336 1/2 WESTMINSTER AVE EL MONTE 91732,4169 1/2 WESTMINSTER AVE EL MONTE 91732,validationGranularity_not_in_PREMISE_PREMISE_PROXIMITY_SUB_PREMISE; possibleNextAction_not_ACCEPT,all_representative_validated_results.csv
old_validated_replacement,matched_old_validated,1139 1/2 Mclean St Los Angeles 90007,1139 1/2 Mclean St Los Angeles 90007,1139 1/2 MCLEAN ST LOS ANGELES 90007,,1366.0,PREMISE,PREMISE_PROXIMITY,PREMISE_PROXIMITY,True,True,True,FIX,,administrative_area_level_1:CA,,,,"1139 1/2 West McLean Street, Los Angeles, CA 90007, USA",1139 1/2 W McLean St,Los Angeles,CA,90007,US,EjcxMTM5IDEvMiBXZXN0IE1jTGVhbiBTdHJlZXQsIExvcyBBbmdlbGVzLCBDQSA5MDAwNywgVVNBIjASLgoUChIJ4_b0NtzEwoAR4Oy9PtCFYx8QASoUChIJDUr0zt3EwoARBsyIT9ryU2Q,34.1021795,-118.1318097,200,1139 1/2 Mclean St Los Angeles 90007,1/2 MCLEAN ST LOS ANGELES 90007,31192.0,1139 1/2 Mclean St Los Angeles 90007,dedup_input_address_part_002__17540rows.csv,1366.0,1.0,1/2 MCLEAN ST LOS ANGELES 90007,1139 1/2 Mclean St Los Angeles 90007,,5040013018,,1139.0,1/2,,,,,Mclean,Street,,,,,,,,,,,,,90007,,Los Angeles,Los Angeles,,,,,Assessor,{1C89C6B2-C831-4C72-BB57-81318199759D},0.0,,1C89C6B2-C831-4C72-BB57-81318199759D,Unknown,,,,,St,Mclean St,2024-04-27 17:13:09+00:00,1C89C6B2-C831-4C72-BB57-81318199759D_1139_1/2_Mclean_St_Los_Angeles_90007,Mclean,1139 1/2 Mclean Street St Los Angeles 90007,,,POINT (6472029.455427 1829273.722963),False,31736.0,1,11737,1C89C6B2-C831-4C72-BB57-81318199759D_1139_1/2_Mclean_St_Los_Angeles_90007,,,1139 1/2 MCLEAN ST LOS ANGELES 90007,1139 1/2 MCLEAN ST LOS ANGELES 90007,possibleNextAction_not_ACCEPT,all_representative_validated_results.csv
old_validated_replacement,matched_old_validated,114 1/2 Ibex Ave Arcadia 91006,114 1/2 Ibex Ave Arcadia 91006,114 1/2 IBEX AVE ARCADIA 91006,,1134.0,PREMISE,OTHER,OTHER,True,True,True,FIX,,administrative_area_level_1:CA,,,,"114 1/2 Ibex Ave, Arcadia, CA 91006, USA",114 1/2 Ibex Ave,Arcadia,CA,91006,US,ChIJFULU3cTbwoARccR7CgufXPc,34.1423007,-118.0284524,200,114 1/2 Ibex Ave Arcadia 91006,1/2 IBEX AVE ARCADIA 91006,47087.0,114 1/2 Ibex Ave Arcadia 91006,dedup_input_address_part_003__17540rows.csv,1134.0,1.0,1/2 IBEX AVE ARCADIA 91006,114 1/2 Ibex Ave Arcadia 91006,,5773004030,,114.0,1/2,,,,,Ibex,Avenue,,,,,,,,,,,,,91006,,Arcadia    ,Arcadia,,,,,Assessor,{370DB539-5AD3-48E6-B3BF-5A275424D2F6},0.0,,370DB539-5AD3-48E6-B3BF-5A275424D2F6,Unknown,,,,,Ave,Ibex Ave,2024-04-27 17:13:09+00:00,370DB539-5AD3-48E6-B3BF-5A275424D2F6_114_1/2_Ibex_Ave_Arcadia_91006,Ibex,114 1/2 Ibex Avenue Ave Arcadia     91006,,,POINT (6553267.143345 1874856.108176),False,,0,1623,370DB539-5AD3-48E6-B3BF-5A275424D2F6_114_1/2_Ibex_Ave_Arcadia_91006,1622.0,114 1/2 IBEX AVE ARCADIA 91006,114 1/2 IBEX AVE ARCADIA 91006,114 1/2 IBEX AVE ARCADIA 91006,validationGranularity_not_in_PREMISE_PREMISE_PROXIMITY_SUB_PREMISE; possibleNextAction_not_ACCEPT,all_representative_validated_results.csv
old_validated_replacement,matched_old_validated,114 1/2 Seagate Dr Monrovia 91016,114 1/2 Seagate Dr Monrovia 91016,114 1/2 SEAGATE DR MONROVIA 91016,,2558.0,PREMISE,OTHER,OTHER,True,True,True,FIX,,administrative_area_level_1:CA,,,,"114 1/2 Seagate Dr, Monrovia, CA 91016, USA",114 1/2 Seagate Dr,Monrovia,CA,91016,US,ChIJ2_8JWUHZwoARgwf82XtO4xc,34.1574588,-118.0068979,200,114 1/2 Seagate Dr Monrovia 91016,1/2 SEAGATE DR MONROVIA 91016,40723.0,114 1/2 Seagate Dr Monrovia 91016,dedup_input_address_part_003__17540rows.csv,2558.0,1.0,1/2 SEAGATE DR MONROVIA 91016,114 1/2 Seagate Dr Monrovia 91016,,8508013055,,114.0,1/2,,,,,Seagate,Drive,,,,,,,,,,,,,91016,,Monrovia   ,Monrovia,,,,,Assessor,{B0423035-B394-49F4-A89D-D6552E5D0DD1},0.0,,B0423035-B394-49F4-A89D-D6552E5D0DD1,Unknown,,,,,Dr,Seagate Dr,2024-04-27 17:13:09+00:00,B0423035-B394-49F4-A89D-D6552E5D0DD1_114_1/2_Seagate_Dr_Monrovia_91016,Seagate,114 1/2 Seagate Drive Dr Monrovia    91016,,,POINT (6561641.763407 1872301.551933),False,,0,1431,B0423035-B394-49F4-A89D-D6552E5D0DD1_114_1/2_Seagate_Dr_Monrovia_91016,1430.0,114 1/2 SEAGATE DR MONROVIA 91016,114 1/2 SEAGATE DR MONROVIA 91016,114 1/2 SEAGATE DR MONROVIA 91016,validationGranularity_not_in_PREMISE_PREMISE_PROXIMITY_SUB_PREMISE; possibleNextAction_not_ACCEPT,all_representative_validated_results.csv
old_validated_replacement,matched_old_validated,1141 1/2 Andrew Dr Los Angeles 90007,1160 1/2 Andrew Dr Los Angeles 90007,1141 1/2 ANDREW DR LOS ANGELES 90007,,22561.0,PREMISE,OTHER,OTHER,True,True,True,FIX,,administrative_area_level_1:CA,,,,"1160 1/2 Andrew Dr, Los Angeles, CA 90007, USA",1160 1/2 Andrew Dr,Los Angeles,CA,90007,US,ChIJO-2J5-XHwoARzizvVbUCXpU,34.0295114,-118.2848199,200,1141 1/2 Andrew Dr Los Angeles 90007,1/2 ANDREW DR LOS ANGELES 90007,31132.0,1160 1/2 Andrew Dr Los Angeles 90007,dedup_input_address_part_002__17540rows.csv,22561.0,2.0,1/2 ANDREW DR LOS ANGELES 90007,1141 1/2 Andrew Dr Los Angeles 90007,,5040013015,,1141.0,1/2,,,,,Andrew,Drive,,,,,,,,,,,,,90007,,Los Angeles,Los Angeles,,,,,Assessor,{87DAFFDE-4BE6-469A-9C38-75B9C811B9C0},0.0,,87DAFFDE-4BE6-469A-9C38-75B9C811B9C0,Unknown,,,,,Dr,Andrew Dr,2024-04-27 17:13:09+00:00,87DAFFDE-4BE6-469A-9C38-75B9C811B9C0_1141_1/2_Andrew_Dr_Los_Angeles_90007,Andrew,1141 1/2 Andrew Drive Dr Los Angeles 90007,,,POINT (6471989.45321 1829273.953933),False,31676.0,1,11677,22712613-44F9-4604-BFE3-E4E9890AE482_1160_1/2_Andrew_Dr_Los_Angeles_90007,,,1141 1/2 ANDREW DR LOS ANGELES 90007,1160 1/2 ANDREW DR LOS ANGELES 90007,validationGranularity_not_in_PREMISE_PREMISE_PROXIMITY_SUB_PREMISE; possibleNextAction_not_ACCEPT,all_representative_validated_results.csv
old_validated_replacement,matched_old_validated,11445 1/2 Andrew Dr Norwalk 90650,11445 1/2 Andrew Dr Norwalk 90650,11445 1/2 ANDREW DR NORWALK 90650,,197.0,PREMISE,OTHER,OTHER,True,True,True,FIX,,administrative_area_level_1:CA,,,,"11445 1/2 Andrew Dr, Norwalk, CA 90650, USA",11445 1/2 Andrew Dr,Norwalk,CA,90650,US,ChIJ0_EvDMzSwoARhERzb-kP0qc,33.9170666,-118.0725134,200,11445 1/2 Andrew Dr Norwalk 90650,1/2 ANDREW DR 90650,59441.0,11445 1/2 Andrew Dr Norwalk 90650,dedup_input_address_part_004__17540rows.csv,197.0,1.0,1/2 ANDREW DR NORWALK 90650,11445 1/2 Andrew Dr Norwalk 90650,,8074027022,,11445.0,1/2,,,,,Andrew,Drive,,,,,,,,,,,,,90650,,Norwalk    ,Norwalk,,,,,Assessor,{8B190BE2-D366-4651-8DF2-0F4DE8A05D2C},0.0,,8B190BE2-D366-4651-8DF2-0F4DE8A05D2C,Unknown,,,,,Dr,Andrew Dr,2024-05-12 21:05:27+00:00,8B190BE2-D366-4651-8DF2-0F4DE8A05D2C_11445_1/2_Andrew_Dr_Norwalk_90650,Andrew,11445 1/2 Andrew Drive Dr Norwalk     90650,,,POINT (6534450.021858 1784508.216693),False,,0,13985,8B190BE2-D366-4651-8DF2-0F4DE8A05D2C_11445_1/2_Andrew_Dr_Norwalk_90650,13984.0,11445 1/2 ANDREW DR NORWALK 90650,11445 1/2 ANDREW DR NORWALK 90650,11445 1/2 ANDREW DR NORWALK 90650,validationGranularity_not_in_PREMISE_PREMISE_PROXIMITY_SUB_PREMISE; possibleNextAction_not_ACCEPT,all_representative_validated_results.csv
old_validated_replacement,matched_old_validated,11445 1/4 Foothill Blvd Norwalk 90650,11445 1/4 Foothill Blvd Norwalk 90650,11445 1/4 FOOTHILL BLVD NORWALK 90650,,3586.0,PREMISE,OTHER,OTHER,True,True,True,FIX,,administrative_area_level_1:CA,,,,"11445 1/4 Foothill Blvd, Norwalk, CA 90650, USA",11445 1/4 Foothill Blvd,Norwalk,CA,90650,US,ChIJ0_EvDMzSwoARhERzb-kP0qc,33.9170666,-118.0725134,200,11445 1/4 Foothill Blvd Norwalk 90650,1/4 FOOTHILL BLVD 90650,59440.0,11445 1/4 Foothill Blvd Norwalk 90650,dedup_input_address_part_004__17540rows.csv,3586.0,1.0,1/4 FOOTHILL BLVD NORWALK 90650,11445 1/4 Foothill Blvd Norwalk 90650,,8074027021,,11445.0,1/4,,,,,Foothill,Boulevard,,,,,,,,,,,,,90650,,Norwalk    ,Norwalk,,,,,Assessor,{02EC7553-23E7-449C-8B9D-4471AEEF8FDE},0.0,,02EC7553-23E7-449C-8B9D-4471AEEF8FDE,Unknown,,,,,Blvd,Foothill Blvd,2024-05-12 21:05:27+00:00,02EC7553-23E7-449C-8B9D-4471AEEF8FDE_11445_1/4_Foothill_Blvd_Norwalk_90650,Foothill,11445 1/4 Foothill Boulevard Blvd Norwalk     90650,,,POINT (6534498.144138 1784508.216693),False,,0,13984,02EC7553-23E7-449C-8B9D-4471AEEF8FDE_11445_1/4_Foothill_Blvd_Norwalk_90650,13983.0,11445 1/4 FOOTHILL BLVD NORWALK 90650,11445 1/4 FOOTHILL BLVD NORWALK 90650,11445 1/4 FOOTHILL BLVD NORWALK 90650,validationGranularity_not_in_PREMISE_PREMISE_PROXIMITY_SUB_PREMISE; possibleNextAction_not_ACCEPT,all_representative_validated_results.csv
old_validated_replacement,matched_old_validated,11447 1/2 Anderson Wy Norwalk 90650,11447 1/2 Anderson Wy Norwalk 90650,11447 1/2 ANDERSON WY NORWALK 90650,,194.0,PREMISE,ROUTE,ROUTE,True,True,True,ACCEPT,,administrative_area_level_1:CA,,,,"11447 1/2 Glenn Anderson Freeway, Norwalk, CA 90650, USA",11447 1/2 Glenn Anderson Fwy,Norwalk,CA,90650,US,EjgxMTQ0NyAxLzIgR2xlbm4gQW5kZXJzb24gRnJlZXdheSwgTm9yd2FsaywgQ0EgOTA2NTAsIFVTQSIuKiwKFAoSCc8XKHE2ysKAET3XRNloDQQnEhQKEglN41x0zNLCgBGiT00W9I7dgw,33.9140091,-118.1059514,200,11447 1/2 Anderson Wy Norwalk 90650,1/2 ANDERSON WY 90650,59442.0,11447 1/2 Anderson Wy Norwalk 90650,dedup_input_address_part_004__17540rows.csv,194.0,1.0,1/2 ANDERSON WY NORWALK 90650,11447 1/2 Anderson Wy Norwalk 90650,,8074027024,,11447.0,1/2,,,,,Anderson,Way,,,,,,,,,,,,,90650,,Norwalk    ,Norwalk,,,,,Assessor,{DFA5DC5E-26DF-4E79-A8B6-94A020173C20},0.0,,DFA5DC5E-26DF-4E79-A8B6-94A020173C20,Unknown,,,,,Wy,Anderson Wy,2024-05-12 21:05:27+00:00,DFA5DC5E-26DF-4E79-A8B6-94A020173C20_11447_1/2_Anderson_Wy_Norwalk_90650,Anderson,11447 1/2 Anderson Way Wy Norwalk     90650,,,POINT (6534546.266089 1784508.216693),False,,0,13986,DFA5DC5E-26DF-4E79-A8B6-94A020173C20_11447_1/2_Anderson_Wy_Norwalk_90650,13985.0,11447 1/2 ANDERSON WY NORWALK 90650,11447 1/2 ANDERSON WY NORWALK 90650,11447 1/2 ANDERSON WY NORWALK 90650,validationGranularity_not_in_PREMISE_PREMISE_PROXIMITY_SUB_PREMISE,all_representative_validated_results.csv
old_validated_replacement,matched_old_validated,11450 1/2 La Rica Ave Tujunga 91042,11450 1/2 La Rica Ave Tujunga 91042,11450 1/2 LA RICA AVE TUJUNGA 91042,,1202.0,PREMISE,PREMISE,PREMISE,True,True,True,CONFIRM,True,administrative_area_level_1:CA,postal_code:91706,,,"11450 1/2 La Rica Avenue, Tujunga, CA 91706, USA",11450 1/2 La Rica Ave,Tujunga,CA,91706,US,ChIJYbpweoPXwoARRaqp40nNCjg,34.0874812,-117.9666111,200,11450 1/2 La Rica Ave Tujunga 91042,1/2 LA RICA AVE TUJUNGA 91042,39451.0,11450 1/2 La Rica Ave Tujunga 91042,dedup_input_address_part_003__17540rows.csv,1202.0,1.0,1/2 LA RICA AVE TUJUNGA 91042,11450 1/2 La Rica Ave Tujunga 91042,,2552008007,,11450.0,1/2,,,,,La Rica,Avenue,,,,,,,,,,,,,91042,,Los Angeles,Tujunga,,,,,Assessor,{2BB6A5A6-136B-4592-9D81-6C41B33AE56B},0.0,,2BB6A5A6-136B-4592-9D81-6C41B33AE56B,Unknown,,,,,Ave,La Rica Ave,2024-04-27 17:13:09+00:00,2BB6A5A6-136B-4592-9D81-6C41B33AE56B_11450_1/2_La_Rica_Ave_Tujunga_91042,La Rica,11450 1/2 La Rica Avenue Ave Los Angeles 91042,,,POINT (6471041.049267 1922450.219024),False,,0,159,2BB6A5A6-136B-4592-9D81-6C41B33AE56B_11450_1/2_La_Rica_Ave_Tujunga_91042,158.0,11450 1/2 LA RICA AVE TUJUNGA 91042,11450 1/2 LA RICA AVE TUJUNGA 91042,11450 1/2 LA RICA AVE TUJUNGA 91042,possibleNextAction_not_ACCEPT,all_representative_validated_results.csv
old_validated_replacement,matched_old_validated,11451 1/2 Lark Ellen Ave Norwalk 90650,11451 1/2 Lark Ellen Ave Norwalk 90650,11451 1/2 LARK ELLEN AVE NORWALK 90650,,1236.0,PREMISE,OTHER,OTHER,True,True,True,FIX,,administrative_area_level_1:CT,,,,"11451 1/2 Lark Ellen Ave, Norwalk, CT 90650, USA",11451 1/2 Lark Ellen Ave,Norwalk,CT,90650,US,ChIJucU2nEoc6IkRjdVJvAki-l0,41.1138517,-73.4076534,200,11451 1/2 Lark Ellen Ave Norwalk 90650,1/2 LARK ELLEN AVE 90650,59443.0,11451 1/2 Lark Ellen Ave Norwalk 90650,dedup_input_address_part_004__17540rows.csv,1236.0,1.0,1/2 LARK ELLEN AVE NORWALK 90650,11451 1/2 Lark Ellen Ave Norwalk 90650,,8074027028,,11451.0,1/2,,,,,Lark Ellen,Avenue,,,,,,,,,,,,,90650,,Norwalk    ,Norwalk,,,,,Assessor,{472EF930-120A-47CF-8420-1FAC5F06D1E3},0.0,,472EF930-120A-47CF-8420-1FAC5F06D1E3,Unknown,,,,,Ave,Lark Ellen Ave,2024-05-12 21:05:27+00:00,472EF930-120A-47CF-8420-1FAC5F06D1E3_11451_1/2_Lark_Ellen_Ave_Norwalk_90650,Lark Ellen,11451 1/2 Lark Ellen Avenue Ave Norwalk     90650,,,POINT (6534450.021858 1784441.683362),False,,0,13987,472EF930-120A-47CF-8420-1FAC5F06D1E3_11451_1/2_Lark_Ellen_Ave_Norwalk_90650,13986.0,11451 1/2 LARK ELLEN AVE NORWALK 90650,11451 1/2 LARK ELLEN AVE NORWALK 90650,11451 1/2 LARK ELLEN AVE NORWALK 90650,validationGranularity_not_in_PREMISE_PREMISE_PROXIMITY_SUB_PREMISE; possibleNextAction_not_ACCEPT,all_representative_validated_results.csv
old_validated_replacement,matched_old_validated,11455 1/2 Broadway Norwalk 90650,11455 1/2 Broadway Norwalk 90650,11455 1/2 BROADWAY NORWALK 90650,,359.0,PREMISE,OTHER,OTHER,True,True,True,FIX,,administrative_area_level_1:CA,,,,"11455 1/2 Broadway, Norwalk, CA 90650, USA",11455 1/2 Broadway,Norwalk,CA,90650,US,ChIJ0_EvDMzSwoARhERzb-kP0qc,33.9170666,-118.0725134,200,11455 1/2 Broadway Norwalk 90650,1/2 BROADWAY 90650,59445.0,11455 1/2 Broadway Norwalk 90650,dedup_input_address_part_004__17540rows.csv,359.0,1.0,1/2 BROADWAY NORWALK 90650,11455 1/2 Broadway Norwalk 90650,,8074027033,,11455.0,1/2,,,,,Broadway,,,,,,,,,,,,,,90650,,Norwalk    ,Norwalk,,,,,Assessor,{62839E7E-DFB7-4604-8928-AB8FD9B6B33B},0.0,,62839E7E-DFB7-4604-8928-AB8FD9B6B33B,Unknown,,,,,,Broadway,2024-05-12 21:05:27+00:00,62839E7E-DFB7-4604-8928-AB8FD9B6B33B_11455_1/2_Broadway_Norwalk_90650,Broadway,11455 1/2 Broadway Norwalk     90650,,,POINT (6534546.266089 1784441.683362),False,,0,13989,62839E7E-DFB7-4604-8928-AB8FD9B6B33B_11455_1/2_Broadway_Norwalk_90650,13988.0,11455 1/2 BROADWAY NORWALK 90650,11455 1/2 BROADWAY NORWALK 90650,11455 1/2 BROADWAY NORWALK 90650,validationGranularity_not_in_PREMISE_PREMISE_PROXIMITY_SUB_PREMISE; possibleNextAction_not_ACCEPT,all_representative_validated_results.csv
