group_id,group_size,merge_key,FullAddress,inputGranularity,validationGranularity,geocodeGranularity,addressComplete,hasUnconfirmedComponents,hasInferredComponents,possibleNextAction,hasReplacedComponents,hasInferredComponents_detail,hasReplacedComponents_detail,confirmedComponents_detail,unconfirmedComponents_detail,fixed_formattedAddress,fixed_postalAddress_lines,fixed_postalAddress_locality,fixed_postalAddress_adminArea,fixed_postalAddress_postalCode,fixed_postalAddress_regionCode,placeId,lat,lng,http_status,invalid_reason,source_file
10961,1,N EDWARD EVERETT HORTON LN ENCINO 91316,5533 N Edward Everett Horton Ln Encino 91316,PREMISE,PREMISE,ROUTE,,True,True,FIX,,administrative_area_level_1:CA|postal_code_suffix:1826,,,,"5533 N Edward, Everett, CA 91316-1826, USA",N Edward | 5533 Edward E Horton Ln,Everett,CA,91316-1826,US,ChIJQdNKaMmZwoAREpP1MMkbf6o,34.171887,-118.5054818,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
11137,1,N FULLER LN LOS ANGELES 90046,1335 N Fuller Ln Los Angeles 90046,PREMISE,PREMISE,SUB_PREMISE,,,True,CONFIRM,,administrative_area_level_1:CA|locality:Los Angeles|postal_code_suffix:4801,,,,"1335 North Fuller Avenue, Los Angeles, CA 90046-4801, USA",1335 N Fuller Ave,Los Angeles,CA,90046-4801,US,ChIJXzUpD9m-woARaceYMHl4l9k,34.0955029,-118.3498093,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
11282,1,N HAMEL RD LOS ANGELES 90048,314 N Hamel Rd Los Angeles 90048,PREMISE,PREMISE,SUB_PREMISE,,,True,CONFIRM,,administrative_area_level_1:CA|locality:Los Angeles,,,,"314 North Hamel Drive, Los Angeles, CA 90048, USA",314 N Hamel Dr,Los Angeles,CA,90048,US,ChIJr7AWn1K5woARcjYkYHgDbJQ,34.07307,-118.38151,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
11407,1,N HICKS CIR LOS ANGELES 90063,1213 N Hicks Cir Los Angeles 90063,PREMISE,PREMISE,PREMISE,,,True,CONFIRM,,administrative_area_level_1:CA|locality:Los Angeles,,,,"1213 North Hicks Avenue, Los Angeles, CA 90063, USA",1213 N Hicks Ave,Los Angeles,CA,90063,US,ChIJ5wAPru_FwoARgJTQ-1dSZFE,34.052077,-118.191586,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
11804,1,N LINCOLN AVE LOS ANGELES 90042,4941 N Lincoln Ave Los Angeles 90042,PREMISE,PREMISE_PROXIMITY,PREMISE_PROXIMITY,,True,True,FIX,,locality:Altadena|administrative_area_level_1:CA,,,,"4941 North Lincoln Avenue, Altadena, CA 90042, USA",4941 N Lincoln Ave,Altadena,CA,90042,US,EjI0OTQxIE5vcnRoIExpbmNvbG4gQXZlbnVlLCBBbHRhZGVuYSwgQ0EgOTAwNDIsIFVTQSIxEi8KFAoSCY89TIt9wsKAEUd5mcfY3FNSEM0mKhQKEgkDHTFVX8LCgBFzqKn6UzJMTA,34.2062422,-118.1594819,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
11847,1,N LOS ROBLES AVE ALTADENA 91001,2057 N Los Robles Ave Altadena 91001,PREMISE,PREMISE,PREMISE,,True,True,FIX,,administrative_area_level_1:CA,,,,"2057 North Los Robles Avenue, Altadena, CA 91001, USA",2057 N Los Robles Ave,Altadena,CA,91001,US,ChIJPz4fGuTCwoARSFELbY6iGwA,34.1811359,-118.1422548,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
11849,1,N LOWELL AVE 1-10 LOS ANGELES 90032,4376 N Lowell Ave 1-10 Los Angeles 90032,SUB_PREMISE,PREMISE_PROXIMITY,PREMISE_PROXIMITY,,True,True,FIX,,administrative_area_level_1:CA|locality:Glendora,,,,"4376 North Lowell Avenue #1-10, Glendora, CA 90032, USA",4376 N Lowell Ave #1-10,Glendora,CA,90032,US,Ejc0Mzc2IE5vcnRoIExvd2VsbCBBdmVudWUgIzEtMTAsIEdsZW5kb3JhLCBDQSA5MDAzMiwgVVNBIjsaOQoxEi8KFAoSCQH_3KDKJ8OAES5idClBN1DGEJgiKhQKEgkB_9ygyifDgBEI4ZQ0bd-nRhIEMSAxMA,34.1379205,-117.879267,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
11850,1,N LOWELL AVE 1-5 LOS ANGELES 90032,4448 N Lowell Ave 1-5 Los Angeles 90032,SUB_PREMISE,PREMISE_PROXIMITY,PREMISE_PROXIMITY,,True,True,FIX,,administrative_area_level_1:CA|locality:Glendora,,,,"4448 North Lowell Avenue #1-5, Glendora, CA 90032, USA",4448 N Lowell Ave #1-5,Glendora,CA,90032,US,EjY0NDQ4IE5vcnRoIExvd2VsbCBBdmVudWUgIzEtNSwgR2xlbmRvcmEsIENBIDkwMDMyLCBVU0EiOho4CjESLwoUChIJAf_coMonw4ARLmJ0KUE3UMYQ4CIqFAoSCQH_3KDKJ8OAEQjhlDRt36dGEgMxIDU,34.1379369,-117.8792661,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
13523,1,PALOS VERDES DR N SAN PEDRO 90732,1704 Palos Verdes Dr N San Pedro 90732,PREMISE,PREMISE,PREMISE,,True,True,FIX,,administrative_area_level_1:CA,,,,"1704 Palos Verdes Drive North, San Pedro, CA 90732, USA",1704 Palos Verdes Dr N,San Pedro,CA,90732,US,ChIJ1xlzjA5K3YARMvtVKMx0gmU,33.7790912,-118.3078294,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
13538,1,PARAMOUNT 90723,13855 Unit 7 Paramount 90723,SUB_PREMISE,OTHER,OTHER,,True,True,FIX,,administrative_area_level_1:CA,,,,"13855 Unit 7, Paramount, CA 90723, USA",13855 Unit 7,Paramount,CA,90723,US,ChIJWX6mUNnMwoAR0FF95HtM4MY,33.8977737,-118.1649291,200,validationGranularity_not_in_PREMISE_PREMISE_PROXIMITY_SUB_PREMISE; possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
13560,1,PARK WESTERN PL NORTH HOLLYWOOD 91602,4635 Park Western Pl North Hollywood 91602,PREMISE,ROUTE,ROUTE,,True,True,FIX,,administrative_area_level_1:CA,,,,"4635 Park, Western Street, North Hollywood, CA 91602, USA",4635 Park | Western St,North Hollywood,CA,91602,US,ChIJTSUEbku-woARC4mFeaAjsL0,34.1400286,-118.3483825,200,validationGranularity_not_in_PREMISE_PREMISE_PROXIMITY_SUB_PREMISE; possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
13687,1,PORTER RANCH 91326,11656 Porter Ranch 91326,SUB_PREMISE,OTHER,OTHER,,True,True,FIX,,administrative_area_level_1:CA,,,,"#11656, Porter Ranch, CA 91326, USA",#11656,Porter Ranch,CA,91326,US,ChIJscK9TM-EwoAREDM5A4HhBv4,34.2754952,-118.5472573,200,validationGranularity_not_in_PREMISE_PREMISE_PROXIMITY_SUB_PREMISE; possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
13737,1,QUARRY RD SYLMAR 91342,Quarry Rd Sylmar 91342,ROUTE,ROUTE,ROUTE,,True,True,FIX,,administrative_area_level_1:CA,,,,"Quarry Drive, Sylmar, CA 91342, USA",Quarry Dr,Sylmar,CA,91342,US,ChIJVbY_oAySwoARjdsjAAUQJho,34.3171671,-118.3707462,200,validationGranularity_not_in_PREMISE_PREMISE_PROXIMITY_SUB_PREMISE; possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
13902,1,ROSECRANS AVE 93650,12013 Rosecrans Ave 93650,PREMISE,OTHER,OTHER,,True,,FIX,,,,,,"12013 Rosecrans Ave, 93650, USA",12013 Rosecrans Ave,,,93650,US,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,38.7945952,-106.5348379,200,validationGranularity_not_in_PREMISE_PREMISE_PROXIMITY_SUB_PREMISE; possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
13994,1,S 6TH AVE 1-6 LOS ANGELES 90018,2130 S 6Th Ave 1-6 Los Angeles 90018,SUB_PREMISE,PREMISE_PROXIMITY,PREMISE_PROXIMITY,,True,True,CONFIRM,True,locality:Arcadia|administrative_area_level_1:CA,postal_code:91006,,,"2130 6th Avenue #1-6, Arcadia, CA 91006, USA",2130 6th Ave #1-6,Arcadia,CA,91006,US,EiwyMTMwIDZ0aCBBdmVudWUgIzEtNiwgQXJjYWRpYSwgQ0EgOTEwMDYsIFVTQSI6GjgKMRIvChQKEgm3UHX1h9nCgBHo_Xi8DZgFnRDSECoUChIJNV07noDZwoARq-A9fyMYI38SAzEgNg,34.1147795,-118.0181202,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
14474,1,S BROADWAY AVE LOS ANGELES 90037,4511 S Broadway Ave Los Angeles 90037,PREMISE,PREMISE,PREMISE,,,True,CONFIRM,,administrative_area_level_1:CA|locality:Los Angeles|postal_code_suffix:2727,,,,"4511 South Broadway, Los Angeles, CA 90037-2727, USA",4511 S Broadway,Los Angeles,CA,90037-2727,US,ChIJt-O3hhTIwoAReFHXqtu6RDQ,34.0024871,-118.2785476,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
14542,1,S BUTLER AVE 1-2 LOS ANGELES 90025,1451 S Butler Ave 1-2 Los Angeles 90025,SUB_PREMISE,PREMISE_PROXIMITY,PREMISE_PROXIMITY,,True,True,CONFIRM,True,locality:Compton|administrative_area_level_1:CA,postal_code:90221,,,"1451 South Butler Avenue #1-2, Compton, CA 90221, USA",1451 S Butler Ave #1-2,Compton,CA,90221,US,EjUxNDUxIFNvdXRoIEJ1dGxlciBBdmVudWUgIzEtMiwgQ29tcHRvbiwgQ0EgOTAyMjEsIFVTQSI6GjgKMRIvChQKEgk1ndOZr8zCgBGqIj_bDfzbFBCrCyoUChIJF0byY6LMwoARLogk8yofA6MSAzEgMg,33.8832066,-118.1967636,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
14544,1,S BUTLER AVE 1-23 LOS ANGELES 90025,1615 S Butler Ave 1-23 Los Angeles 90025,SUB_PREMISE,PREMISE_PROXIMITY,PREMISE_PROXIMITY,,True,True,CONFIRM,True,locality:Compton|administrative_area_level_1:CA,postal_code:90221,,,"1615 South Butler Avenue #1-23, Compton, CA 90221, USA",1615 S Butler Ave #1-23,Compton,CA,90221,US,EjYxNjE1IFNvdXRoIEJ1dGxlciBBdmVudWUgIzEtMjMsIENvbXB0b24sIENBIDkwMjIxLCBVU0EiOxo5CjESLwoUChIJXUfqUa7MwoARKORotmupXFcQzwwqFAoSCRdG8mOizMKAES6IJPMqHwOjEgQxIDIz,33.8818257,-118.1967562,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
14899,1,S CRENSHAW BLVD A-C LOS ANGELES 90016,3651 S Crenshaw Blvd A-C Los Angeles 90016,PREMISE,PREMISE,PREMISE_PROXIMITY,,,True,CONFIRM,,locality:Los Angeles|postal_code_suffix:4885,,,,"3651 South Crenshaw Boulevard, Los Angeles, CA 90016-4885, USA",3651 S Crenshaw Blvd,Los Angeles,CA,90016-4885,US,Ej4zNjUxIFNvdXRoIENyZW5zaGF3IEJvdWxldmFyZCwgTG9zIEFuZ2VsZXMsIENBIDkwMDE2LTQ4ODUsIFVTQSIxEi8KFAoSCYsTz2U3uMKAEQdrJxoqDxkPEMMcKhQKEgkVPPixa7bCgBGeEmEqyIcHeA,34.0213273,-118.3355073,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
15462,1,S HOOVER ST A-C LOS ANGELES 90005,800 S Hoover St A-C Los Angeles 90005,PREMISE,PREMISE,PREMISE,,,True,CONFIRM,,locality:Los Angeles|postal_code_suffix:1201,,,,"800 South Hoover Street, Los Angeles, CA 90005-1201, USA",800 S Hoover St,Los Angeles,CA,90005-1201,US,ChIJr4vSkZ3HwoART6SHe_d8F1o,34.0572352,-118.2839216,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
15776,1,S LOS ROBLES AVE GABRIEL ROO PASADENA 91101,168 S Los Robles Ave Number SAN GABRIEL ROO Pasadena 91101,SUB_PREMISE,PREMISE,PREMISE,,True,True,CONFIRM,True,postal_code_suffix:2430,administrative_area_level_1:CA,,,"168 South Los Robles Avenue Number, San Gabriel, CA 91101-2430, USA",168 S Los Robles Ave Number,San Gabriel,CA,91101-2430,US,ChIJi65nb2bDwoARXIGLmJkyc80,34.1431511,-118.1406413,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
15796,1,S MAGNOLIA AVE 1-12 LOS ANGELES 90006,1767 S Magnolia Ave 1-12 Los Angeles 90006,SUB_PREMISE,PREMISE_PROXIMITY,PREMISE_PROXIMITY,,True,True,CONFIRM,True,locality:Monrovia|administrative_area_level_1:CA,postal_code:91016,,,"1767 South Magnolia Avenue #1-12, Monrovia, CA 91016, USA",1767 S Magnolia Ave #1-12,Monrovia,CA,91016,US,EjkxNzY3IFNvdXRoIE1hZ25vbGlhIEF2ZW51ZSAjMS0xMiwgTW9ucm92aWEsIENBIDkxMDE2LCBVU0EiOxo5CjESLwoUChIJt4uMy3DZwoARwhY9rG_HzPAQ5w0qFAoSCYshtDlv2cKAEeXRY3drSkw3EgQxIDEy,34.1326359,-118.005325,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
15797,1,S MAGNOLIA AVE 1-18 LOS ANGELES 90006,947 S Magnolia Ave 1-18 Los Angeles 90006,SUB_PREMISE,PREMISE_PROXIMITY,PREMISE_PROXIMITY,,True,True,CONFIRM,True,locality:Monrovia|administrative_area_level_1:CA,postal_code:91016,,,"947 South Magnolia Avenue #1-18, Monrovia, CA 91016, USA",947 S Magnolia Ave #1-18,Monrovia,CA,91016,US,Ejg5NDcgU291dGggTWFnbm9saWEgQXZlbnVlICMxLTE4LCBNb25yb3ZpYSwgQ0EgOTEwMTYsIFVTQSI7GjkKMRIvChQKEgmhpE00b9nCgBHCP5GZMs3dVhCzByoUChIJiyG0OW_ZwoAR5dFjd2tKTDcSBDEgMTg,34.1420448,-118.0052699,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
15798,1,S MAGNOLIA AVE 1-3 LOS ANGELES 90006,1755 S Magnolia Ave 1-3 Los Angeles 90006,SUB_PREMISE,PREMISE_PROXIMITY,PREMISE_PROXIMITY,,True,True,CONFIRM,True,locality:Monrovia|administrative_area_level_1:CA,postal_code:91016,,,"1755 South Magnolia Avenue #1-3, Monrovia, CA 91016, USA",1755 S Magnolia Ave #1-3,Monrovia,CA,91016,US,EjgxNzU1IFNvdXRoIE1hZ25vbGlhIEF2ZW51ZSAjMS0zLCBNb25yb3ZpYSwgQ0EgOTEwMTYsIFVTQSI6GjgKMRIvChQKEglNB9HIcNnCgBHh9rhkUU2UjhDbDSoUChIJiyG0OW_ZwoAR5dFjd2tKTDcSAzEgMw,34.1327698,-118.0050952,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
15799,1,S MAGNOLIA AVE 1-4 LOS ANGELES 90006,1509 S Magnolia Ave 1-4 Los Angeles 90006,SUB_PREMISE,PREMISE_PROXIMITY,PREMISE_PROXIMITY,,True,True,FIX,,locality:Monrovia|administrative_area_level_1:CA,,,,"1509 South Magnolia Avenue #1-4, Monrovia, CA 90006, USA",1509 S Magnolia Ave #1-4,Monrovia,CA,90006,US,EjgxNTA5IFNvdXRoIE1hZ25vbGlhIEF2ZW51ZSAjMS00LCBNb25yb3ZpYSwgQ0EgOTAwMDYsIFVTQSI6GjgKMRIvChQKEgkjmrxccNnCgBG-awDWY0isDxDlCyoUChIJiyG0OW_ZwoAR5dFjd2tKTDcSAzEgNA,34.1358205,-118.0051505,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
15801,1,S MAGNOLIA AVE 1-5 LOS ANGELES 90006,1321 S Magnolia Ave 1-5 Los Angeles 90006,SUB_PREMISE,PREMISE_PROXIMITY,PREMISE_PROXIMITY,,True,True,CONFIRM,True,locality:Monrovia|administrative_area_level_1:CA,postal_code:91016,,,"1321 South Magnolia Avenue #1-5, Monrovia, CA 91016, USA",1321 S Magnolia Ave #1-5,Monrovia,CA,91016,US,EjgxMzIxIFNvdXRoIE1hZ25vbGlhIEF2ZW51ZSAjMS01LCBNb25yb3ZpYSwgQ0EgOTEwMTYsIFVTQSI6GjgKMRIvChQKEgnvXZjeb9nCgBHZe08N-MgnIxCpCioUChIJiyG0OW_ZwoAR5dFjd2tKTDcSAzEgNQ,34.1376418,-118.0051854,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
15802,1,S MAGNOLIA AVE 1-9 LOS ANGELES 90006,1747 S Magnolia Ave 1-9 Los Angeles 90006,SUB_PREMISE,PREMISE_PROXIMITY,PREMISE_PROXIMITY,,True,True,CONFIRM,True,locality:Monrovia|administrative_area_level_1:CA,postal_code:91016,,,"1747 South Magnolia Avenue #1-9, Monrovia, CA 91016, USA",1747 S Magnolia Ave #1-9,Monrovia,CA,91016,US,EjgxNzQ3IFNvdXRoIE1hZ25vbGlhIEF2ZW51ZSAjMS05LCBNb25yb3ZpYSwgQ0EgOTEwMTYsIFVTQSI6GjgKMRIvChQKEglNB9HIcNnCgBHh9rhkUU2UjhDTDSoUChIJiyG0OW_ZwoAR5dFjd2tKTDcSAzEgOQ,34.1328114,-118.0054019,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
15803,1,S MAGNOLIA AVE 24-54 LOS ANGELES 90006,965 S Magnolia Ave 24-54 Los Angeles 90006,SUB_PREMISE,PREMISE_PROXIMITY,PREMISE_PROXIMITY,,True,True,CONFIRM,True,locality:Monrovia|administrative_area_level_1:CA,postal_code:91016,,,"965 South Magnolia Avenue #24-54, Monrovia, CA 91016, USA",965 S Magnolia Ave #24-54,Monrovia,CA,91016,US,Ejk5NjUgU291dGggTWFnbm9saWEgQXZlbnVlICMyNC01NCwgTW9ucm92aWEsIENBIDkxMDE2LCBVU0EiPBo6CjESLwoUChIJIYixOW_ZwoARPn6YACxMbhIQxQcqFAoSCYshtDlv2cKAEeXRY3drSkw3EgUyNCA1NA,34.141869,-118.0052663,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
15872,1,S MAPLE AVE A-B LOS ANGELES 90014,637 S Maple Ave A-B Los Angeles 90014,SUB_PREMISE,PREMISE_PROXIMITY,PREMISE_PROXIMITY,,True,True,CONFIRM,True,locality:Montebello|administrative_area_level_1:CA,postal_code:90640,,,"637 South Maple Avenue A-B, Montebello, CA 90640, USA",637 S Maple Ave A-B,Montebello,CA,90640,US,EjU2MzcgU291dGggTWFwbGUgQXZlbnVlIEEtQiwgTW9udGViZWxsbywgQ0EgOTA2NDAsIFVTQSIxEi8KFAoSCc9urUokzsKAEcTQFUqDDqchEP0EKhQKEgkHkP3hF87CgBGUxt8ZF5RTLQ,34.004433,-118.1205684,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
15873,1,S MAPLE AVE A-B LOS ANGELES 90015,1285 S Maple Ave A-B Los Angeles 90015,SUB_PREMISE,PREMISE_PROXIMITY,PREMISE_PROXIMITY,,True,True,FIX,,locality:Montebello|administrative_area_level_1:CA,,,,"1285 South Maple Avenue A-B, Montebello, CA 90015, USA",1285 S Maple Ave A-B,Montebello,CA,90015,US,EjYxMjg1IFNvdXRoIE1hcGxlIEF2ZW51ZSBBLUIsIE1vbnRlYmVsbG8sIENBIDkwMDE1LCBVU0EiMRIvChQKEgmHTh9sEs7CgBH5nKUhn5HJ9hCFCioUChIJB5D94RfOwoARlMbfGReUUy0,33.9835624,-118.1318169,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
16224,1,S PALM ST FULLERTON 92835,S Palm St Fullerton 92835,ROUTE,ROUTE,ROUTE,,True,True,FIX,,administrative_area_level_1:CA,,,,"South Palm Street, Fullerton, CA 92835, USA",S Palm St,Fullerton,CA,92835,US,ChIJk2LTmljV3IAR_m63fnJfuNc,33.9283255,-117.9243612,200,validationGranularity_not_in_PREMISE_PREMISE_PROXIMITY_SUB_PREMISE; possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
16752,1,S TOWNE AVE 201-204 LOS ANGELES 90021,1051 S Towne Ave 201-204 Los Angeles 90021,SUB_PREMISE,PREMISE_PROXIMITY,PREMISE_PROXIMITY,,True,True,CONFIRM,True,locality:Pomona|administrative_area_level_1:CA,postal_code:91766,,,"1051 South Towne Avenue #201-204, Pomona, CA 91766, USA",1051 S Towne Ave #201-204,Pomona,CA,91766,US,EjcxMDUxIFNvdXRoIFRvd25lIEF2ZW51ZSAjMjAxLTIwNCwgUG9tb25hLCBDQSA5MTc2NiwgVVNBIj4aPAoxEi8KFAoSCV2_Ovf0LcOAEeVI63zilDbuEJsIKhQKEglZ86IDiS3DgBHbWJan7PhPxRIHMjAxIDIwNA,34.0504434,-117.7415385,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
16829,1,S VERMONT AVE A-C LOS ANGELES 90037,4200 S Vermont Ave A-C Los Angeles 90037,PREMISE,PREMISE,PREMISE,,,True,CONFIRM,,locality:Los Angeles|postal_code_suffix:2430,,,,"4200 South Vermont Avenue, Los Angeles, CA 90037-2430, USA",4200 S Vermont Ave,Los Angeles,CA,90037-2430,US,ChIJG_GK-QTIwoARCdTeVNoIkSs,34.0070915,-118.2913283,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
16832,1,S VERMONT LOS ANGELES 90007,20280 S Vermont Los Angeles 90007,PREMISE,PREMISE_PROXIMITY,PREMISE_PROXIMITY,,True,True,FIX,,administrative_area_level_1:CA,,,,"20280 South Vermont Avenue, Los Angeles, CA 90007, USA",20280 S Vermont Ave,Los Angeles,CA,90007,US,EjYyMDI4MCBTb3V0aCBWZXJtb250IEF2ZW51ZSwgTG9zIEFuZ2VsZXMsIENBIDkwMDA3LCBVU0EiMhIwChQKEglj724yUjXdgBGdJPx0FF0eIxC4ngEqFAoSCek17HH2Nd2AEVyJGbiGqvhR,33.8469215,-118.2896157,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
17223,1,SANTA CLARITA 91350,19414 Santa Clarita 91350,OTHER,OTHER,OTHER,,True,True,FIX,,administrative_area_level_1:CA,,,,"Santa Clarita, CA 19414, USA",19414,Santa Clarita,CA,91350,US,ChIJY9OgTM9jwoARRsW9prTl53M,34.4338228,-118.5155901,200,validationGranularity_not_in_PREMISE_PREMISE_PROXIMITY_SUB_PREMISE; possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
17263,1,SCOTT AVE,11132 Scott Ave,PREMISE,ROUTE,ROUTE,,True,True,FIX,,sublocality_level_1:Brooklyn|administrative_area_level_1:NY,,,,"11132 Scott Avenue, Brooklyn, NY, USA",11132 Scott Ave,Brooklyn,NY,,US,ChIJmXR0FqZewokRyutryznU7lI,40.7108785,-73.9231696,200,validationGranularity_not_in_PREMISE_PREMISE_PROXIMITY_SUB_PREMISE; possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
17343,1,SIERRA HWY NEWHALL CA 91321 NEWHALL 91321,23300 Sierra Hwy Newhall Ca 91321 Newhall 91321,PREMISE,PREMISE,PREMISE,,True,,FIX,,,,,,"23300 Sierra Highway, Newhall, CA 91321, Newhall",Newhall | 23300 Sierra Hwy,Newhall,CA,91321,US,ChIJz7c_4-aFwoARFLkkzaqw1pk,34.362924,-118.506568,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
17379,1,SOUTH EL MONTE 91733,2837 South El Monte 91733,SUB_PREMISE,OTHER,OTHER,,True,True,FIX,,administrative_area_level_1:CA,,,,"#2837, South El Monte, CA 91733, USA",#2837,South El Monte,CA,91733,US,ChIJryT2NenQwoARtVqLSgSvZv0,34.0519548,-118.0467339,200,validationGranularity_not_in_PREMISE_PREMISE_PROXIMITY_SUB_PREMISE; possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
17509,1,SYLMAR 91342,13100 Sylmar 91342,SUB_PREMISE,OTHER,OTHER,,True,True,FIX,,administrative_area_level_1:CA,,,,"#13100, Sylmar, CA 91342, USA",#13100,Sylmar,CA,91342,US,ChIJVdlNNCaQwoARpmARhUYseDY,34.2994874,-118.4588292,200,validationGranularity_not_in_PREMISE_PREMISE_PROXIMITY_SUB_PREMISE; possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
17527,1,T AVENIDA DONARI SANTA CLARITA 91390,32080 t Avenida Donari Santa Clarita 91390,PREMISE,PREMISE,PREMISE,,,True,FIX,,administrative_area_level_1:CA,,,,"32080 t, Avenue Donari, Santa Clarita, CA 91390, USA",32080 t | Ave Donari,Santa Clarita,CA,91390,US,ChIJC33hf5KKwoAR3jq2e2QteMk,34.4770226,-118.3344437,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
17528,1,T CANOPUS DR SYLMAR 91342,11231 t Canopus Dr Sylmar 91342,PREMISE,PREMISE,PREMISE,,,True,FIX,,administrative_area_level_1:CA,,,,"11231 t, Canopus Drive, Sylmar, CA 91342, USA",11231 t | Canopus Dr,Sylmar,CA,91342,US,ChIJlU-4ew2SwoAR37fumKRh0QI,34.312401,-118.3720262,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
17549,1,T HENRY RIDGE MTWY TOPANGA 90290,1619 T Henry Ridge Mtwy Topanga 90290,PREMISE,PREMISE,PREMISE,,,True,FIX,,administrative_area_level_1:CA,,,,"1619 T, Henry Ridge Mountain Way, Topanga, CA 90290, USA",1619 T | Henry Ridge Mtwy,Topanga,CA,90290,US,ChIJfQ_wOXKfwoARN4uG0lrhA1Y,34.1132658,-118.6169493,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
17564,1,T N AQUA DULCE CANYON RD SANTA CLARITA 91390,32040 t N Aqua Dulce Canyon Rd Santa Clarita 91390,PREMISE,OTHER,OTHER,,True,True,FIX,,administrative_area_level_1:CA,,,,"32040 t N, Agua Dulce, CA 91390, USA",32040 t N,Agua Dulce,CA,91390,US,ChIJ_3rHcstjwoARlLU9bP8L0uc,34.4963443,-118.3261969,200,validationGranularity_not_in_PREMISE_PREMISE_PROXIMITY_SUB_PREMISE; possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
17574,1,T NAVIGATION AVE RANCH 91381,27426 T Navigation Ave Stevenson Ranch 91381,PREMISE_PROXIMITY,PREMISE_PROXIMITY,PREMISE_PROXIMITY,,,True,FIX,,administrative_area_level_1:CA,,,,"27426 T, Navigation Avenue, Stevenson Ranch, CA 91381, USA",27426 T | Navigation Ave,Stevenson Ranch,CA,91381,US,ChIJD8JAU72AwoAR6fvoPGo8_cU,34.4170851,-118.6022285,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
