_result_source,_source_tag,_rep_address,input_address,_norm_rep_address,UniqueID,_filtered_row_id,inputGranularity,validationGranularity,geocodeGranularity,addressComplete,hasUnconfirmedComponents,hasInferredComponents,possibleNextAction,hasReplacedComponents,hasInferredComponents_detail,hasReplacedComponents_detail,confirmedComponents_detail,unconfirmedComponents_detail,fixed_formattedAddress,fixed_postalAddress_lines,fixed_postalAddress_locality,fixed_postalAddress_adminArea,fixed_postalAddress_postalCode,fixed_postalAddress_regionCode,placeId,lat,lng,http_status,_filtered_address,pattern_key,_validated_row_id,_validated_address,_validated_source_file,group_id,group_size,merge_key,FullAddress,OBJIDstr,AIN,NumPrefix,Number,NumSuffix,PreMod,PreDir,PreType,StArticle,StreetName,PostType,PostDir,PostMod,BldgID,BldgSource,BldgTypePl,BldgType,BldgName,FlrTypePl,FlrType,FlrName,UnitType,UnitName,ZipCode,Zip4,LegalComm,PostComm1,PostComm2,PostComm3,OtherComm1,OtherComm2,Source,SourceID,MADRank,AROIDstr,OIDstr,PropType,ObjID,PreDirAbbr,PostDirAbbr,PreTypeAbbr,PostTypeAbbr,FullName,UpdateDate,UniqueID_filtered,StName_EnerGov,FullAddress_EnerGov,MSAG_City,ESN,geometry_wkt,_has_u_pattern,_idx,_key_index,_key_usage_after_request,UniqueID_validated,_new_idx,normalized_input_address,_norm_filtered_address,_norm_validated_address,invalid_reason,source_file
newly_validated,google_flat_unmatched_only_20260409_120022.csv,16239 1/2 E Elgenia St Covina 91722,16239 1/2 E Elgenia St Covina 91722,16239 1/2 E ELGENIA ST COVINA 91722,5851C8B5-5FAB-4BED-9B08-E6595EBDAF51_16239_1/2_E_Elgenia_St_Covina_91722,,PREMISE,PREMISE,PREMISE,,,True,FIX,,administrative_area_level_1:CA,,,,"16239 1/2, East Elgenia Street, Covina, CA 91722, USA",16239 1/2 | E Elgenia St,Covina,CA,91722,US,ChIJg0Bi7uDXwoARmrs3qodW7yY,34.0860769,-117.9288025,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,522.0,0,523,,,16239 1/2 E ELGENIA ST COVINA 91722,,,possibleNextAction_not_ACCEPT,all_representative_validated_results.csv
newly_validated,google_flat_unmatched_only_20260409_120022.csv,3711 1/2 E Elizabeth St Compton 90221,3711 1/2 E Elizabeth St Compton 90221,3711 1/2 E ELIZABETH ST COMPTON 90221,1F7E6ED4-0CFC-4587-B69A-2613BAA54D89_3711_1/2_E_Elizabeth_St_Compton_90221,,PREMISE,PREMISE,PREMISE,,,True,FIX,,administrative_area_level_1:CA,,,,"3711 1/2, East Elizabeth Street, Compton, CA 90221, USA",3711 1/2 | E Elizabeth St,Compton,CA,90221,US,ChIJG4wXLafMwoARq0ACJRpEOCw,33.8880685,-118.2035751,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,523.0,0,524,,,3711 1/2 E ELIZABETH ST COMPTON 90221,,,possibleNextAction_not_ACCEPT,all_representative_validated_results.csv
newly_validated,google_flat_unmatched_only_20260409_120022.csv,1753 1/2 E Erie St Long Beach 90802,1753 1/2 E Erie St Long Beach 90802,1753 1/2 E ERIE ST LONG BEACH 90802,DB6DB2EF-E625-431B-B32D-3662FA9F2ECE_1753_1/2_E_Erie_St_Long_Beach_90802,,PREMISE,PREMISE,PREMISE,,,True,FIX,,administrative_area_level_1:CA,,,,"1753 1/2, East Erie Street, Long Beach, CA 90802, USA",1753 1/2 | E Erie St,Long Beach,CA,90802,US,ChIJ899szA8x3YARvqtVT9fD114,33.7704631,-118.1697629,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,525.0,0,526,,,1753 1/2 E ERIE ST LONG BEACH 90802,,,possibleNextAction_not_ACCEPT,all_representative_validated_results.csv
newly_validated,google_flat_unmatched_only_20260409_120022.csv,272 1/2 E Forhan St Long Beach 90805,272 1/2 E Forhan St Long Beach 90805,272 1/2 E FORHAN ST LONG BEACH 90805,0727D9E8-1448-4267-970E-3FEB13AB2F27_272_1/2_E_Forhan_St_Long_Beach_90805,,PREMISE,PREMISE,PREMISE,,,True,FIX,,administrative_area_level_1:CA,,,,"272 1/2, East Forhan Street, Long Beach, CA 90805, USA",272 1/2 | E Forhan St,Long Beach,CA,90805,US,ChIJl_FyslMz3YARf4wLVwG5_B0,33.8711246,-118.1974222,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.0,0,532,,,272 1/2 E FORHAN ST LONG BEACH 90805,,,possibleNextAction_not_ACCEPT,all_representative_validated_results.csv
newly_validated,google_flat_unmatched_only_20260409_120022.csv,14972 1/2 E Giordano St La Puente 91744,14972 1/2 E Giordano St La Puente 91744,14972 1/2 E GIORDANO ST LA PUENTE 91744,6CE3092B-4920-46B5-8366-9BEE1765EC94_14972_1/2_E_Giordano_St_La_Puente_91744,,PREMISE,PREMISE,PREMISE,,,True,FIX,,administrative_area_level_1:CA,,,,"14972 1/2, East Giordano Street, La Puente, CA 91744, USA",14972 1/2 | E Giordano St,La Puente,CA,91744,US,ChIJc5Ew2kLWwoAR1e-2PaRLTZ4,34.0380963,-117.959196,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.0,0,536,,,14972 1/2 E GIORDANO ST LA PUENTE 91744,,,possibleNextAction_not_ACCEPT,all_representative_validated_results.csv
newly_validated,google_flat_unmatched_only_20260409_120022.csv,19325 1/2 E Greenhaven St Covina 91722,19325 1/2 E Greenhaven St Covina 91722,19325 1/2 E GREENHAVEN ST COVINA 91722,FC90783E-57C6-4A9E-B36C-55E5CEF2E9D0_19325_1/2_E_Greenhaven_St_Covina_91722,,PREMISE,PREMISE,PREMISE,,,True,FIX,,administrative_area_level_1:CA,,,,"19325 1/2, East Greenhaven Street, Covina, CA 91722, USA",19325 1/2 | E Greenhaven St,Covina,CA,91722,US,ChIJ7_eJn4sow4ARw4uiZU6J818,34.1006276,-117.8736695,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,542.0,0,543,,,19325 1/2 E GREENHAVEN ST COVINA 91722,,,possibleNextAction_not_ACCEPT,all_representative_validated_results.csv
newly_validated,google_flat_unmatched_only_20260409_120022.csv,279 1/2 E Hammond St Pasadena 91104,279 1/2 E Hammond St Pasadena 91104,279 1/2 E HAMMOND ST PASADENA 91104,0C6F5A74-C1AD-4276-BC27-68856157032F_279_1/2_E_Hammond_St_Pasadena_91104,,PREMISE,PREMISE,PREMISE,,,True,FIX,,administrative_area_level_1:CA,,,,"279 1/2, East Hammond Street, Pasadena, CA 91104, USA",279 1/2 | E Hammond St,Pasadena,CA,91104,US,ChIJhWl3jBrDwoARkaW-kWb_ae8,34.1653274,-118.1448962,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,547.0,0,548,,,279 1/2 E HAMMOND ST PASADENA 91104,,,possibleNextAction_not_ACCEPT,all_representative_validated_results.csv
newly_validated,google_flat_unmatched_only_20260409_120022.csv,217 1/2 E Harcourt St Long Beach 90805,217 1/2 E Harcourt St Long Beach 90805,217 1/2 E HARCOURT ST LONG BEACH 90805,BDC5E806-9635-43BA-8BD8-C5D0FCE48B0E_217_1/2_E_Harcourt_St_Long_Beach_90805,,PREMISE,PREMISE,PREMISE,,,True,FIX,,administrative_area_level_1:CA,,,,"217 1/2, East Harcourt Street, Long Beach, CA 90805, USA",217 1/2 | E Harcourt St,Long Beach,CA,90805,US,ChIJx0N6ZVEz3YARGIycosMLlt0,33.8683882,-118.1980298,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,548.0,0,549,,,217 1/2 E HARCOURT ST LONG BEACH 90805,,,possibleNextAction_not_ACCEPT,all_representative_validated_results.csv
newly_validated,google_flat_unmatched_only_20260409_120022.csv,128 1/2 E Harriet St Altadena 91001,128 1/2 E Harriet St Altadena 91001,128 1/2 E HARRIET ST ALTADENA 91001,8931204B-D814-405F-AAD8-8DF360A44BC6_128_1/2_E_Harriet_St_Altadena_91001,,PREMISE,PREMISE,PREMISE,,,True,FIX,,administrative_area_level_1:CA,,,,"128 1/2, East Harriet Street, Altadena, CA 91001, USA",128 1/2 | E Harriet St,Altadena,CA,91001,US,ChIJZQq7B-7CwoARznzw0M1O3Gg,34.1892866,-118.146807,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550.0,0,551,,,128 1/2 E HARRIET ST ALTADENA 91001,,,possibleNextAction_not_ACCEPT,all_representative_validated_results.csv
newly_validated,google_flat_unmatched_only_20260409_120022.csv,3829 1/2 E Iva St Compton 90221,3829 1/2 E Iva St Compton 90221,3829 1/2 E IVA ST COMPTON 90221,5DB7575F-8754-416E-AD80-019D461DD54F_3829_1/2_E_Iva_St_Compton_90221,,PREMISE,PREMISE,PREMISE,,,True,FIX,,administrative_area_level_1:CA,,,,"3829 1/2, East Iva Street, Compton, CA 90221, USA",3829 1/2 | E Iva St,Compton,CA,90221,US,ChIJaSye7KjMwoARrC9RGdZSHqY,33.8821105,-118.2018793,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,560.0,0,561,,,3829 1/2 E IVA ST COMPTON 90221,,,possibleNextAction_not_ACCEPT,all_representative_validated_results.csv
newly_validated,google_flat_unmatched_only_20260409_120022.csv,2154 1/2 E Knopf St Compton 90222,2154 1/2 E Knopf St Compton 90222,2154 1/2 E KNOPF ST COMPTON 90222,38BACB39-DC36-428C-92AC-3F97C54D9942_2154_1/2_E_Knopf_St_Compton_90222,,PREMISE,PREMISE,PREMISE,,,True,FIX,,administrative_area_level_1:CA,,,,"2154 1/2, East Knopf Street, Compton, CA 90222, USA",2154 1/2 | E Knopf St,Compton,CA,90222,US,ChIJpTInzaPLwoARZn8w_bYCLWM,33.9126562,-118.232295,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,563.0,0,564,,,2154 1/2 E KNOPF ST COMPTON 90222,,,possibleNextAction_not_ACCEPT,all_representative_validated_results.csv
newly_validated,google_flat_unmatched_only_20260409_120022.csv,18812 1/2 E Laxford Rd Covina 91722,18812 1/2 E Laxford Rd Covina 91722,18812 1/2 E LAXFORD RD COVINA 91722,F5F25D00-FC7D-4C68-8080-97506CC48660_18812_1/2_E_Laxford_Rd_Covina_91722,,PREMISE,PREMISE,PREMISE,,,True,FIX,,administrative_area_level_1:CA,,,,"18812 1/2, East Laxford Road, Covina, CA 91722, USA",18812 1/2 | E Laxford Rd,Covina,CA,91722,US,ChIJ6wu8fHwow4ARgnRNg561bQk,34.1087304,-117.8832743,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,567.0,0,568,,,18812 1/2 E LAXFORD RD COVINA 91722,,,possibleNextAction_not_ACCEPT,all_representative_validated_results.csv
newly_validated,google_flat_unmatched_only_20260409_120022.csv,19065 1/2 E Linfield St Glendora 91740,19065 1/2 E Linfield St Glendora 91740,19065 1/2 E LINFIELD ST GLENDORA 91740,BF1EF968-EC3A-49A8-A84A-DDF92081C9DA_19065_1/2_E_Linfield_St_Glendora_91740,,PREMISE,PREMISE,PREMISE,,,True,FIX,,administrative_area_level_1:CA,,,,"19065 1/2, East Linfield Street, Glendora, CA 91740, USA",19065 1/2 | E Linfield St,Glendora,CA,91740,US,ChIJa4S2JtMnw4ARUE43QJYj3IY,34.1245949,-117.8791017,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,570.0,0,571,,,19065 1/2 E LINFIELD ST GLENDORA 91740,,,possibleNextAction_not_ACCEPT,all_representative_validated_results.csv
newly_validated,google_flat_unmatched_only_20260409_120022.csv,4609 1/2 E Linsley St Compton 90221,4609 1/2 E Linsley St Compton 90221,4609 1/2 E LINSLEY ST COMPTON 90221,89B3E41F-3BF3-49DB-B0DD-8AB8EFC905CB_4609_1/2_E_Linsley_St_Compton_90221,,PREMISE,PREMISE,PREMISE,,,True,FIX,,administrative_area_level_1:CA,,,,"4609 1/2, Linsley Street, Compton, CA 90221, USA",4609 1/2 | Linsley St,Compton,CA,90221,US,ChIJ2-lZebvMwoARaDv6If-OSXw,33.8908639,-118.1916031,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,571.0,0,572,,,4609 1/2 E LINSLEY ST COMPTON 90221,,,possibleNextAction_not_ACCEPT,all_representative_validated_results.csv
newly_validated,google_flat_unmatched_only_20260409_120022.csv,5408 1/2 E McMillan St Compton 90221,5408 1/2 E McMillan St Compton 90221,5408 1/2 E MCMILLAN ST COMPTON 90221,D53FA04D-F05B-474A-91E0-876E81612043_5408_1/2_E_McMillan_St_Compton_90221,,PREMISE,PREMISE,PREMISE,,,True,FIX,,administrative_area_level_1:CA,,,,"5408 1/2, East McMillan Street, Compton, CA 90221, USA",5408 1/2 | E McMillan St,Compton,CA,90221,US,ChIJbV42tZPMwoARBtLQLh-5cd0,33.9051736,-118.18678,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,584.0,0,585,,,5408 1/2 E MCMILLAN ST COMPTON 90221,,,possibleNextAction_not_ACCEPT,all_representative_validated_results.csv
newly_validated,google_flat_unmatched_only_20260409_120022.csv,20779 1/2 E Mesarica Rd Covina 91724,20779 1/2 E Mesarica Rd Covina 91724,20779 1/2 E MESARICA RD COVINA 91724,3A6422BD-414A-4E1D-BA96-3C396C67AC53_20779_1/2_E_Mesarica_Rd_Covina_91724,,PREMISE,PREMISE,PREMISE,,,True,FIX,,administrative_area_level_1:CA,,,,"20779 1/2, East Mesarica Road, Covina, CA 91724, USA",20779 1/2 | E Mesarica Rd,Covina,CA,91724,US,ChIJ6wVRVycpw4ARwdES1gNcRXc,34.0834212,-117.8480323,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,588.0,0,589,,,20779 1/2 E MESARICA RD COVINA 91724,,,possibleNextAction_not_ACCEPT,all_representative_validated_results.csv
newly_validated,google_flat_unmatched_only_20260409_120022.csv,1238 1/2 E Millmont St Carson 90746,1238 1/2 E Millmont St Carson 90746,1238 1/2 E MILLMONT ST CARSON 90746,595C6877-0296-4346-968F-F6114974524E_1238_1/2_E_Millmont_St_Carson_90746,,PREMISE,PREMISE,PREMISE,,,True,FIX,,administrative_area_level_1:CA,,,,"1238 1/2, East Millmont Street, Carson, CA 90746, USA",1238 1/2 | E Millmont St,Carson,CA,90746,US,ChIJ7QHR1dU03YAR5-noPJL0slI,33.856239,-118.2501027,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590.0,0,591,,,1238 1/2 E MILLMONT ST CARSON 90746,,,possibleNextAction_not_ACCEPT,all_representative_validated_results.csv
newly_validated,google_flat_unmatched_only_20260409_120022.csv,485 1/2 E Morningside St Long Beach 90805,485 1/2 E Morningside St Long Beach 90805,485 1/2 E MORNINGSIDE ST LONG BEACH 90805,8E3363A7-B804-4763-BF08-EEAD168ACE97_485_1/2_E_Morningside_St_Long_Beach_90805,,PREMISE,PREMISE,PREMISE,,,True,FIX,,administrative_area_level_1:CA,,,,"485 1/2, East Morningside Street, Long Beach, CA 90805, USA",485 1/2 | E Morningside St,Long Beach,CA,90805,US,ChIJ78zgQWwz3YAR87RZZX1ijts,33.8500154,-118.18658,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,594.0,0,595,,,485 1/2 E MORNINGSIDE ST LONG BEACH 90805,,,possibleNextAction_not_ACCEPT,all_representative_validated_results.csv
newly_validated,google_flat_unmatched_only_20260409_120022.csv,5810 1/2 E Naples Plz Long Beach 90803,5810 1/2 E Naples Plz Long Beach 90803,5810 1/2 E NAPLES PLZ LONG BEACH 90803,F84C4BB0-D059-4572-8C35-A3925CC4411A_5810_1/2_E_Naples_Plz_Long_Beach_90803,,PREMISE,PREMISE,PREMISE,,,True,FIX,,administrative_area_level_1:CA,,,,"5810 1/2, East Naples Plaza, Long Beach, CA 90803, USA",5810 1/2 | E Naples Plaza,Long Beach,CA,90803,US,ChIJ9RJDWSQw3YARA1G0lFaFPGQ,33.7561716,-118.1207487,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,598.0,0,599,,,5810 1/2 E NAPLES PLZ LONG BEACH 90803,,,possibleNextAction_not_ACCEPT,all_representative_validated_results.csv
newly_validated,google_flat_unmatched_only_20260409_120022.csv,228 1/2 E Newfield St Gardena 90248,228 1/2 E Newfield St Gardena 90248,228 1/2 E NEWFIELD ST GARDENA 90248,0E5A5811-703B-4CD6-ACDF-A4E2479AE054_228_1/2_E_Newfield_St_Gardena_90248,,PREMISE,PREMISE,PREMISE,,,True,FIX,,administrative_area_level_1:CA,,,,"228 1/2, East Newfield Street, Gardena, CA 90248, USA",228 1/2 | E Newfield St,Gardena,CA,90248,US,ChIJ4QTfT_LKwoARxwn5EYAvD_s,33.888506,-118.2724106,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602.0,0,603,,,228 1/2 E NEWFIELD ST GARDENA 90248,,,possibleNextAction_not_ACCEPT,all_representative_validated_results.csv
newly_validated,google_flat_unmatched_only_20260409_120022.csv,17941 1/2 E Orkney St Azusa 91702,17941 1/2 E Orkney St Azusa 91702,17941 1/2 E ORKNEY ST AZUSA 91702,45CB70BD-F3F7-47D7-8B44-816160772D23_17941_1/2_E_Orkney_St_Azusa_91702,,PREMISE,PREMISE,PREMISE,,,True,FIX,,administrative_area_level_1:CA,,,,"17941 1/2, East Orkney Street, Azusa, CA 91702, USA",17941 1/2 | E Orkney St,Azusa,CA,91702,US,ChIJIwLdmd8nw4ARqy1hKuzXnhU,34.1132417,-117.8992471,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,609.0,0,610,,,17941 1/2 E ORKNEY ST AZUSA 91702,,,possibleNextAction_not_ACCEPT,all_representative_validated_results.csv
newly_validated,google_flat_unmatched_only_20260409_120022.csv,17532 1/2 E Orlon Dr Rowland Heights 91748,17532 1/2 E Orlon Dr Rowland Heights 91748,17532 1/2 E ORLON DR ROWLAND HEIGHTS 91748,1BC0A731-6C68-4D28-B0E6-95C5CA0DB11C_17532_1/2_E_Orlon_Dr_Rowland_Heights_91748,,PREMISE,PREMISE,PREMISE,,,True,FIX,,administrative_area_level_1:CA,,,,"17532 1/2, East Orlon Drive, Rowland Heights, CA 91748, USA",17532 1/2 | E Orlon Dr,Rowland Heights,CA,91748,US,ChIJY_thH4Aqw4ARlSFaUC7eq4M,33.9814831,-117.924652,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,610.0,0,611,,,17532 1/2 E ORLON DR ROWLAND HEIGHTS 91748,,,possibleNextAction_not_ACCEPT,all_representative_validated_results.csv
newly_validated,google_flat_unmatched_only_20260409_120022.csv,162 1/2 E Pleasant St Long Beach 90805,162 1/2 E Pleasant St Long Beach 90805,162 1/2 E PLEASANT ST LONG BEACH 90805,FA793A7A-4A1F-4E8C-8E71-C78A407F7C44_162_1/2_E_Pleasant_St_Long_Beach_90805,,PREMISE,PREMISE,PREMISE,,,True,FIX,,administrative_area_level_1:CA,,,,"162 1/2, East Pleasant Street, Long Beach, CA 90805, USA",162 1/2 | E Pleasant St,Long Beach,CA,90805,US,ChIJJ-f9xm8z3YARcafedy_h1JY,33.8459195,-118.1922071,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,618.0,0,619,,,162 1/2 E PLEASANT ST LONG BEACH 90805,,,possibleNextAction_not_ACCEPT,all_representative_validated_results.csv
newly_validated,google_flat_unmatched_only_20260409_120022.csv,1849 1/2 E Poinsettia St Long Beach 90805,1849 1/2 E Poinsettia St Long Beach 90805,1849 1/2 E POINSETTIA ST LONG BEACH 90805,74F675B9-F448-40C3-821C-75F04A7DDF64_1849_1/2_E_Poinsettia_St_Long_Beach_90805,,PREMISE,PREMISE,PREMISE,,,True,FIX,,administrative_area_level_1:CA,,,,"1849 1/2, East Poinsettia Street, Long Beach, CA 90805, USA",1849 1/2 | E Poinsettia St,Long Beach,CA,90805,US,ChIJ4RZAWyUz3YARQk-z1MhjbWI,33.8703336,-118.1697807,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,619.0,0,620,,,1849 1/2 E POINSETTIA ST LONG BEACH 90805,,,possibleNextAction_not_ACCEPT,all_representative_validated_results.csv
newly_validated,google_flat_unmatched_only_20260409_120022.csv,15137 1/2 E Poplar Ave Hacienda Heights 91745,15137 1/2 E Poplar Ave Hacienda Heights 91745,15137 1/2 E POPLAR AVE HACIENDA HEIGHTS 91745,5FEDD87E-C501-4992-80CC-7B4170773B9A_15137_1/2_E_Poplar_Ave_Hacienda_Heights_91745,,PREMISE,PREMISE,PREMISE,,,True,FIX,,administrative_area_level_1:CA,,,,"15137 1/2, East Poplar Avenue, Hacienda Heights, CA 91745, USA",15137 1/2 | E Poplar Ave,Hacienda Heights,CA,91745,US,ChIJnW_k4IbWwoARl9kN1GF_mbY,34.0180087,-117.9749311,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,621.0,0,622,,,15137 1/2 E POPLAR AVE HACIENDA HEIGHTS 91745,,,possibleNextAction_not_ACCEPT,all_representative_validated_results.csv
newly_validated,google_flat_unmatched_only_20260409_120022.csv,3141 1/2 E Poppy St Long Beach 90805,3141 1/2 E Poppy St Long Beach 90805,3141 1/2 E POPPY ST LONG BEACH 90805,EA33A224-DCF4-4CE7-A390-1E5DDD3343E4_3141_1/2_E_Poppy_St_Long_Beach_90805,,PREMISE,PREMISE,PREMISE,,,True,FIX,,administrative_area_level_1:CA,,,,"3141 1/2, East Poppy Street, Long Beach, CA 90805, USA",3141 1/2 | E Poppy St,Long Beach,CA,90805,US,ChIJu9z6194y3YARCGqC3onYdrM,33.8685552,-118.1561348,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,622.0,0,623,,,3141 1/2 E POPPY ST LONG BEACH 90805,,,possibleNextAction_not_ACCEPT,all_representative_validated_results.csv
newly_validated,google_flat_unmatched_only_20260409_120022.csv,8525 1/2 E Ravendale Rd San Gabriel 91775,8525 1/2 E Ravendale Rd San Gabriel 91775,8525 1/2 E RAVENDALE RD SAN GABRIEL 91775,B3250D43-620A-47FF-984F-9E5CA154C391_8525_1/2_E_Ravendale_Rd_San_Gabriel_91775,,PREMISE,PREMISE,PREMISE,,,True,FIX,,administrative_area_level_1:CA,,,,"8525 1/2, East Ravendale Road, San Gabriel, CA 91775, USA",8525 1/2 | E Ravendale Rd,San Gabriel,CA,91775,US,ChIJc1IPHhTbwoARiX2RcNBgIkU,34.1230115,-118.0841597,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,626.0,0,627,,,8525 1/2 E RAVENDALE RD SAN GABRIEL 91775,,,possibleNextAction_not_ACCEPT,all_representative_validated_results.csv
newly_validated,google_flat_unmatched_only_20260409_120022.csv,1659 1/2 E Rogers St Long Beach 90805,1659 1/2 E Rogers St Long Beach 90805,1659 1/2 E ROGERS ST LONG BEACH 90805,E558091D-FF63-4995-8D37-DC063E5CB12C_1659_1/2_E_Rogers_St_Long_Beach_90805,,PREMISE,PREMISE,PREMISE,,,True,FIX,,administrative_area_level_1:CA,,,,"1659 1/2, East Rogers Street, Long Beach, CA 90805, USA",1659 1/2 | E Rogers St,Long Beach,CA,90805,US,ChIJjU9Ycxcz3YARYeVvfdSWeIc,33.8571387,-118.1722009,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,634.0,0,635,,,1659 1/2 E ROGERS ST LONG BEACH 90805,,,possibleNextAction_not_ACCEPT,all_representative_validated_results.csv
newly_validated,google_flat_unmatched_only_20260409_120022.csv,4225 1/2 E Saunders St Compton 90221,4225 1/2 E Saunders St Compton 90221,4225 1/2 E SAUNDERS ST COMPTON 90221,42996320-5D96-4F9F-BE23-46E456AA0C10_4225_1/2_E_Saunders_St_Compton_90221,,PREMISE,PREMISE,PREMISE,,,True,FIX,,administrative_area_level_1:CA,,,,"4225 1/2, East Saunders Street, Compton, CA 90221, USA",4225 1/2 | E Saunders St,Compton,CA,90221,US,ChIJs2wEAZvMwoARJfTqvb215-4,33.9027875,-118.1973277,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,639.0,0,640,,,4225 1/2 E SAUNDERS ST COMPTON 90221,,,possibleNextAction_not_ACCEPT,all_representative_validated_results.csv
newly_validated,google_flat_unmatched_only_20260409_120022.csv,229 1/2 E Scott St Long Beach 90805,229 1/2 E Scott St Long Beach 90805,229 1/2 E SCOTT ST LONG BEACH 90805,C4750F67-135D-48DE-B673-669EFFF5D5EA_229_1/2_E_Scott_St_Long_Beach_90805,,PREMISE,PREMISE,PREMISE,,,True,FIX,,administrative_area_level_1:CA,,,,"229 1/2, East Scott Street, Long Beach, CA 90805, USA",229 1/2 | E Scott St,Long Beach,CA,90805,US,ChIJC2Zz11Mz3YARl713JwwId2Y,33.8692671,-118.1977478,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,640.0,0,641,,,229 1/2 E SCOTT ST LONG BEACH 90805,,,possibleNextAction_not_ACCEPT,all_representative_validated_results.csv
newly_validated,google_flat_unmatched_only_20260409_120022.csv,4129 1/2 E Shaw St Long Beach 90803,4129 1/2 E Shaw St Long Beach 90803,4129 1/2 E SHAW ST LONG BEACH 90803,6E07080C-2888-4DFF-BC53-761A716B5EAD_4129_1/2_E_Shaw_St_Long_Beach_90803,,PREMISE,PREMISE,PREMISE,,,True,FIX,,administrative_area_level_1:CA,,,,"4129 1/2, East Shaw Street, Long Beach, CA 90803, USA",4129 1/2 | E Shaw St,Long Beach,CA,90803,US,ChIJNYw-10ww3YARFHUoER9tVYU,33.7636438,-118.1441925,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,644.0,0,645,,,4129 1/2 E SHAW ST LONG BEACH 90803,,,possibleNextAction_not_ACCEPT,all_representative_validated_results.csv
